full_name,ticker,Date_YMD,TIME,open,high,low,close,volume
USDSGD,USDSGD,20200508,04:00:00,1.414225,1.4145,1.413875,1.4145,0
USDSGD,USDSGD,20200508,05:15:00,1.4149,1.415075,1.414125,1.414125,0
USDSGD,USDSGD,20200508,06:00:00,1.414125,1.414125,1.41355,1.413625,0
USDSGD,USDSGD,20200508,07:00:00,1.413625,1.414025,1.413225,1.413425,0
USDSGD,USDSGD,20200508,08:00:00,1.413425,1.414,1.4113,1.411525,0
USDSGD,USDSGD,20200508,09:00:00,1.411525,1.412475,1.411175,1.4116,0
USDSGD,USDSGD,20200508,10:00:00,1.4116,1.412225,1.411025,1.4122,0
USDSGD,USDSGD,20200508,11:00:00,1.4122,1.4125,1.4118,1.411875,0
USDSGD,USDSGD,20200508,12:00:00,1.411875,1.4125,1.4117,1.412175,0
USDSGD,USDSGD,20200508,13:00:00,1.412175,1.41285,1.4119,1.4125,0
USDSGD,USDSGD,20200508,14:00:00,1.4125,1.41385,1.412375,1.413725,0
USDSGD,USDSGD,20200508,15:00:00,1.413725,1.41385,1.412325,1.413175,0
USDSGD,USDSGD,20200508,16:00:00,1.413175,1.4137,1.41305,1.413125,0
USDSGD,USDSGD,20200508,17:00:00,1.413125,1.413475,1.412525,1.4133,0
USDSGD,USDSGD,20200508,18:00:00,1.4133,1.413475,1.4129,1.413175,0
USDSGD,USDSGD,20200508,19:00:00,1.413175,1.414025,1.413,1.413525,0
USDSGD,USDSGD,20200508,20:00:00,1.413525,1.41495,1.4129,1.41385,0
USDSGD,USDSGD,20200508,21:00:00,1.41385,1.41465,1.413525,1.414025,0
USDSGD,USDSGD,20200508,22:00:00,1.414025,1.4144,1.4113,1.411375,0
USDSGD,USDSGD,20200508,23:00:00,1.411375,1.41195,1.4113,1.411725,0
USDSGD,USDSGD,20200509,00:00:00,1.411725,1.41245,1.411675,1.4122,0
USDSGD,USDSGD,20200509,01:00:00,1.4122,1.412925,1.412175,1.4129,0
USDSGD,USDSGD,20200509,02:00:00,1.4129,1.413275,1.412275,1.41305,0
USDSGD,USDSGD,20200509,03:00:00,1.41305,1.4134,1.412725,1.412875,0
USDSGD,USDSGD,20200509,04:00:00,1.412875,1.41295,1.412675,1.412725,0
USDSGD,USDSGD,20200511,05:15:00,1.4127,1.41275,1.412525,1.412525,0
USDSGD,USDSGD,20200511,06:00:00,1.412525,1.414475,1.412525,1.41425,0
USDSGD,USDSGD,20200511,07:00:00,1.41425,1.414475,1.413,1.413325,0
USDSGD,USDSGD,20200511,08:00:00,1.413325,1.41405,1.4127,1.41355,0
USDSGD,USDSGD,20200511,09:00:00,1.41355,1.4139,1.411625,1.411625,0
USDSGD,USDSGD,20200511,10:00:00,1.411625,1.4122,1.4115,1.41195,0
USDSGD,USDSGD,20200511,11:00:00,1.41195,1.412125,1.411525,1.4119,0
USDSGD,USDSGD,20200511,12:00:00,1.4119,1.412675,1.411775,1.412575,0
USDSGD,USDSGD,20200511,13:00:00,1.412575,1.41315,1.41255,1.41305,0
USDSGD,USDSGD,20200511,14:00:00,1.41305,1.413825,1.4126,1.4128,0
USDSGD,USDSGD,20200511,15:00:00,1.4128,1.41415,1.412725,1.413675,0
USDSGD,USDSGD,20200511,16:00:00,1.413675,1.4163,1.413425,1.414875,0
USDSGD,USDSGD,20200511,17:00:00,1.414875,1.4161,1.414725,1.41595,0
USDSGD,USDSGD,20200511,18:00:00,1.41595,1.417675,1.41565,1.4168,0
USDSGD,USDSGD,20200511,19:00:00,1.4168,1.417875,1.4164,1.4177,0
USDSGD,USDSGD,20200511,20:00:00,1.4177,1.4177,1.41645,1.417025,0
USDSGD,USDSGD,20200511,21:00:00,1.417025,1.417025,1.416075,1.416575,0
USDSGD,USDSGD,20200511,22:00:00,1.416575,1.4173,1.41625,1.4171,0
USDSGD,USDSGD,20200511,23:00:00,1.4171,1.418575,1.417075,1.417875,0
USDSGD,USDSGD,20200512,00:00:00,1.417875,1.4186,1.41705,1.41715,0
USDSGD,USDSGD,20200512,01:00:00,1.41715,1.417625,1.41665,1.417475,0
USDSGD,USDSGD,20200512,02:00:00,1.417475,1.418225,1.417375,1.417775,0
USDSGD,USDSGD,20200512,03:00:00,1.417775,1.4178,1.41695,1.417,0
USDSGD,USDSGD,20200512,04:00:00,1.417,1.41775,1.416925,1.417125,0
USDSGD,USDSGD,20200512,05:15:00,1.4171,1.417225,1.417,1.417125,0
USDSGD,USDSGD,20200512,06:00:00,1.417125,1.417375,1.416975,1.417275,0
USDSGD,USDSGD,20200512,07:00:00,1.417275,1.417925,1.41705,1.417425,0
USDSGD,USDSGD,20200512,08:00:00,1.417425,1.420525,1.41705,1.419975,0
USDSGD,USDSGD,20200512,09:00:00,1.419975,1.420375,1.41875,1.4191,0
USDSGD,USDSGD,20200512,10:00:00,1.4191,1.419425,1.41865,1.418875,0
USDSGD,USDSGD,20200512,11:00:00,1.418875,1.4194,1.41835,1.4185,0
USDSGD,USDSGD,20200512,12:00:00,1.4185,1.4191,1.417975,1.418675,0
USDSGD,USDSGD,20200512,13:00:00,1.418675,1.418725,1.417125,1.41755,0
USDSGD,USDSGD,20200512,14:00:00,1.41755,1.41855,1.417275,1.4177,0
USDSGD,USDSGD,20200512,15:00:00,1.4177,1.417925,1.417325,1.41775,0
